osm_id,place_type,name_default,name_ar,name_en,name_fr,lat,lon
6223799107,village,فريديس,فريديس,Fraidis,Fraidis,33.7109644,35.6773782
6223802394,village,مجدل بعنا,مجدل بعنا,Majdal Baana,Majdal Baana,33.7776188,35.6716192
6223803269,village,شاناي,شاناي,Shanay,Chanay,33.7877069,35.6595227
6235017255,village,بزبدين,بزبدين,Bzebdine,Bzebdine,33.8708016,35.7338676
6235024785,village,دير خونا,دير خونا,Deir Khouna,Deir Khouna,33.8317966,35.6651556
6235025744,village,شويت,شويت,Chouit,Chouit,33.8298157,35.6074091
6235042252,village,القلعة,القلعة,Al Qalaa,Al Qalaa,33.8416445,35.7270347
6235049908,village,لويزة,لويزة,Luwayza,Louaizé,33.8379522,35.5654397
6235050285,village,الفياضية,الفياضية,Al Fayyadiya,Fayadiyeh,33.8482671,35.5507912
6235056124,village,مرداشة,مرداشة,Mirdasha,Mirdasha,33.8230579,35.5419885
6235056334,village,دليبة,دليبة,Dulayba,Dlaybeh,33.8792966,35.6879078
6236927682,village,بطشاي,بطشاي,Butshay,Boutchay,33.8258757,35.5441136
6236929839,village,عاريا,عاريا,Aaraiya,Aaraiya,33.8291148,35.5893126
6236930759,village,بعلشميه,بعلشميه,Baalchmay,Baalchmâyé,33.8153353,35.6445858
6236933916,village,عين موفق,عين موفق,Ain Mouaffaq,Ain Mouaffaq,33.822478,35.6516954
6236944659,village,جورة أرصون,جورة أرصون,Jouret Arsoun,Jouret Arsoun,33.8511916,35.7098604
6236972960,village,ضهر العقلين,ضهر العقلين,Dahr El Aaqline,Dahr El Aaqline,33.6809756,35.4736903
6236982823,village,حميلة,حميلة,Hmaileh,Hmaileh,33.4488759,35.4676559
6236983178,village,صربا,صربا,Sarba,Sarba,33.4669747,35.4746137
6236986393,village,زفتا,زفتا,Zefta,Zefta,33.4455407,35.401723
6237094761,village,بدياس,بدياس,Bidyas,Bidyas,33.3123314,35.3001926
6237096974,village,أنصار,أنصار,Insar,Insar,33.3795518,35.3552671
6238498977,village,القصر,القصر,Qasr,Qasr,34.4788613,36.4404917
6245606021,village,رمحالا,رمحالا,Rimhala,Rimhala,33.7418143,35.5635949
6245606889,village,عين تراز,عين تراز,Ain Trez,Ain Trez,33.7348352,35.5831262
6245627498,village,كيفون,كيفون,Keyfoun,Keyfoun,33.7784558,35.5594447
6245635906,village,دير قوبل,دير قوبل,Deir Qoubel,Deir Qoubel,33.7936434,35.5144572
6245636383,village,بليبل,بليبل,Blaybel,Blaybel,33.8084049,35.5509189
6245638016,village,حومال,حومال,Houmal,Houmal,33.8105057,35.5581118
6245643403,village,بخشتيه,بخشتيه,Bkhichtay,Bkhichtay,33.7974375,35.62189
6245653520,village,سرحمول,سرحمول,Sarhmoul,Sarhmoul,33.7712275,35.5309374
6245654288,village,بساتين,بساتين,Bsatine,Bsatine,33.7554835,35.5263996
6245657789,village,عين كسور,عين كسور,Ain Ksour,Ain Ksour,33.747967,35.5334664
6255625353,village,قناة باكيش,قناة باكيش,Qanat Bakish,Qanat Bakish,33.9625829,35.8200002
6256667890,village,دارين,دارين,Darine,Darine,34.6049278,36.1101923
6256668093,village,سعدين,سعدين,Saadine,Saadine,34.5969121,36.0930404
6256668246,village,سرار,سرار,Srar,Srar,34.615302,36.1324217
6256668825,village,دغلة,دغلة,Daghla,Daghleh,34.580397,36.2093125
6256676506,village,كفر نون,كفر نون,Kafr Nun,Kafr Nun,34.6244585,36.2534843
6256684643,village,حرار,حرار,Hrar,Hrar,34.4571767,36.1221802
6256699087,village,مجدلا,مجدلا,Majdala,Majdala,34.4982436,36.0367433
6256699181,village,كرم زبدين,كرم زبدين,Karm Zabdin,Karm Zabdin,34.6188466,36.3576269
6256716924,village,عيدمون,عيدمون,Aydamun,Aydamun,34.5986374,36.2860096
6260871138,village,القنطرة,القنطرة,Qantara,Qantara,34.5183939,36.0701179
6260871337,village,مزرعة بلده,مزرعة بلده,Mazraat Baldeh,Mazraat Baldeh,34.5624019,36.1433489
6260871976,village,عدبل,عدبل,Aadbil,Aadbil,34.5349431,36.0965333
6260873516,village,حيزوق,حيزوق,Hayzouq,Hayzouq,34.5492642,36.1312552
6260876417,village,نورة التحتى,نورة التحتى,Nurat at-Tahta,Nurat at-Tahta,34.626581,36.185501
6260876622,village,كواشرة,كواشرة,Kawashra,Kawashra,34.6118886,36.2056601
6260877068,village,نورة الفوقى,نورة الفوقى,Nurat Al Fauqa,Noura El Faouqa,34.6204272,36.185203
6260883162,village,جديدة القيطع,جديدة القيطع,Jdaidet El Qayteaa,Jdaidet El Qayteaa,34.4645009,36.0111477
6270270138,village,مقيطع,مقيطع,Mqayteaa,Mqayteaa,34.5579809,35.9956759
6270275115,village,مسعوديه,مسعوديه,Massaaoudiyeh,Massaaoudiyeh,34.6054298,36.0483197
6270277283,village,تل حميرة,تل حميرة,Tall Humayra,Tall Humayra,34.6262502,36.0721299
6270280493,village,العبودية,العبودية,Al Abbudiyya,Aabboudiyeh,34.6364359,36.117732
6270281805,village,كويخات,كويخات,Koueikhat,Koueikhat,34.580241,36.0911099
6270282716,village,كروم عرب,كروم عرب,Kroum Aarab,Kroum Aarab,34.5551215,36.0917367
6270285617,village,عرقا,عرقا,Aarqa,Aarqa,34.5303889,36.0371463
6270291726,village,مار توما,مار توما,Mar Touma,Mar Touma,34.5114251,36.0277711
6270298927,village,سيسوق,سيسوق,Sayssouq,Sayssouq,34.4895251,36.0522845
6270301473,village,برقايل,برقايل,Berqayel,Berqayel,34.476767,36.0329149
6270301747,village,ريحانيه,ريحانيه,Rihaniyeh,Rihaniyeh,34.4924852,35.9791369
6270301751,village,العرمة,العرمة,Aarmeh,Aarmeh,34.6297341,36.1622004
6270304002,village,قشلق,قشلق,Qochloq,Qochloq,34.6175702,36.1551
6270304167,village,جانين,جانين,Janine,Janine,34.629269,36.1475265
6270310251,village,ذوق الحبالصة,ذوق الحبالصة,Zouq El Hbalsa,Zouq El Hbalsa,34.5171569,36.0368212
6270311352,village,ذوق حدارة,ذوق حدارة,Zouq Haddara,Zouq Haddara,34.5155221,36.0301988
6270312390,village,ذوق المقشرين,ذوق المقشرين,Zouq El Moqachrine,Zouq El Moqachrine,34.519725,36.0287111
6270318246,village,هيتلا,هيتلا,Haytla,Haytla,34.601986,36.1340208
6270329192,village,دوسة بغدادي,دوسة بغدادي,Baghdadi,Baghdadi,34.6020932,36.1880812
6274504727,town,عماطور,عماطور,Ammatour,Ammatour,33.6427692,35.6083217
6278799031,village,مرج السماح,مرج السماح,Marj Al Samah,Marj Al Samah,33.5067272,35.7953668
6309117092,village,جبال البطم,جبال البطم,Jbal El Botm,Jbal El Botm,33.1765919,35.291053
6309121266,village,طير فلسيه,طير فلسيه,Tayr Falsay,Tayr Falsay,33.3088321,35.3459948
6309133889,village,القليلة,القليلة,Qlaileh,Qlaileh,33.1964091,35.2294152
6309135887,village,الحنية,الحنية,Al Haniyya,Al Haniyeh,33.186152,35.223133
6309140873,village,باريش,باريش,Barish,Barich,33.2740228,35.3506735
6309142183,village,مجدل زون,مجدل زون,Majdal Zun,Majdal Zun,33.1503227,35.2260287
6309143347,village,الشهابية,الشهابية,Chehabiyeh,Chehabiyeh,33.2433333,35.3830695
6309143598,village,شبريحا,شبريحا,Shabriha,Chabriha,33.2921017,35.2319902
6309146463,village,أرزون,أرزون,Arzoun,Arzoun,33.2805986,35.3778814
6313912577,village,المنصوري,المنصوري,Al Mansuri,Al Mansuri,33.1736531,35.2110878
6313938979,village,سلعا,سلعا,Selaa,Selaa,33.253834,35.3833585
6313939091,village,جويا,جويا,Jouaiya,Jouaiya,33.2376779,35.3378121
6313940365,village,معروب,معروب,Maaroub,Maaroub,33.2843009,35.3467306
6313974408,village,عين أبو عبد الله,عين أبو عبد الله,Ain Abou Abdallah,Ain Abou Abdallah,33.315624,35.2586144
6313979980,town,العباسية,العباسية,Al Aabbasiyya,Aabbassiyeh,33.2971048,35.2830699
6313992987,village,محرونة,محرونة,Mahrouna,Mahrouna,33.2187125,35.3426715
6313995404,village,مزرعة مشرف,مزرعة مشرف,Mazraat El Mechref,Mazraat El Mechref,33.209287,35.3360583
6313997525,village,البياض,البياض,Biyad,Biyad,33.2053492,35.3265168
6313999728,village,رشكنانية,رشكنانية,Recheknanay,Recheknanay,33.1893448,35.3222825
6313999729,village,صديقين,صديقين,Saddiqine,Saddiqine,33.1886984,35.3092076
6326284509,village,علما الشعب,علما الشعب,Alma ash Shab,Alma ach Chab,33.1040468,35.1785394
6326290636,village,عين بعال,عين بعال,Ain Baal,Ain Baal,33.2329637,35.2663966
6326292051,village,بافلية,بافلية,Baflay,Baflay,33.2631735,35.3656431
6326320056,village,باتوليه,باتوليه,Batoulay,Batoulay,33.2250197,35.2573463
6326359682,village,دردغيا,دردغيا,Derdghaya,Derdghaya,33.2801891,35.3702877
6326360839,village,دير كيفا,دير كيفا,Deir Kifa,Deir Kifa,33.2572715,35.398605
6329606679,village,تعلبايا,تعلبايا,Taalbaiya,Taalbaiya,33.8172909,35.8676904
6329802199,village,حامات,حامات,Hamat,Hamat,34.2848097,35.6921537
6329802680,village,راس نحاش,راس نحاش,Ras Nhach,Ras Nhach,34.2807176,35.7200257
6332796737,village,بستان,بستان,Boustane,Boustane,33.1009901,35.2547904
6332796794,village,الشعيتية,الشعيتية,Shaaitiyeh,Chaaitiyeh,33.1962704,35.2648422
6332805330,village,دير قانون رأس العين,دير قانون رأس العين,Deir Qanoun El Ain,Deir Qanoun El Ain,33.2222248,35.2434238
6332812977,village,طير دبا,طير دبا,Tayr Debba,Tayr Debba,33.2740834,35.277221
6332818509,village,شحور,شحور,Shehour,Chehour,33.2989197,35.3699452
6332819641,village,صريفا,صريفا,Srifa,Srifa,33.2825105,35.3992192
6332820288,village,النفاخية,النفاخية,Naffakhiyeh,Naffakhiyeh,33.270975,35.3865354
6332827937,village,المجادل,المجادل,Mjadel,Mjadel,33.2286247,35.3589702
6337692471,town,برج الشمالي,برج الشمالي,Burj Al Shamali,Burj Al Shamali,33.2615583,35.2368296
6337698295,village,دير قانون النهر,دير قانون النهر,Dayr Qanun An Nahr,Dair Qanun An Nahr,33.2992997,35.3112304
6337702787,village,جناتا,جناتا,Jinnata,Jinnata,33.2860677,35.3202126
6337704617,village,الجبين,الجبين,Jibbain,Jibbain,33.1221372,35.2352942
6337707963,village,طير حرفا,طير حرفا,Tayr Harfa,Tair Harfa,33.1266862,35.2191307
6344016066,village,رشاف,رشاف,Rashaf,Rachaf,33.1439891,35.3645383
6344016918,village,دبل,دبل,Dibil,Dibil,33.1219944,35.3663716
6344016924,town,بيت ليف,بيت ليف,Bayt Lif,Bait Lif,33.1342547,35.332982
6344016925,neighbourhood,الغربية,الغربية,Al Gharbiyya,El Gharbiye,33.1350734,35.3299718
6344016962,village,أم توتة,أم توتة,Umm Tuta,Umm Tuta,33.1126914,35.2550238
6344016963,village,مزرعة الزلوطية,مزرعة الزلوطية,Mazraat az Zallutiyya,Mazraat az Zallutiyya,33.1116597,35.2466957
6344226273,hamlet,رأس المصري,رأس المصري,Ras el Masri,Ras el Masri,33.1139341,35.1716986
6344226275,hamlet,لبونة,لبونة,Labbouneh,Labbouneh,33.0933145,35.1486833
6344226276,village,الشومرة,الشومرة,Ash Shumara,Ech Choumara,33.1191639,35.142372
6344226277,village,المطمورة,المطمورة,Al Matmura,El Matmoura,33.1076106,35.2174777
6344226694,hamlet,ججيم,ججيم,Jijim,Jijim,33.123234,35.1930378
6344226732,hamlet,مزرعة دير حنا,مزرعة دير حنا,Mazraat Dayr Hanna,Mazraat Dair Hanna,33.1585134,35.1784678
6344226770,hamlet,مزرعة أم الرب,مزرعة أم الرب,Mazraat Umm ar-Rubb,Mazraat Umm ar-Rubb,33.14207,35.1732568
6344226771,hamlet,إسكندرونة,إسكندرونة,Iskandaruna,Iskandaruna,33.1524913,35.1724367
6352445796,village,خربة قنفار,خربة قنفار,Khirbat Qanafar,Khirbat Qanafar,33.6390912,35.7192692
6373806175,village,قنافذ,قنافذ,Qanafez,Qanafez,34.4865236,36.4071151
6373806253,village,شربين,شربين,Sharbine,Charbine,34.4583724,36.3595789
6373807559,village,كواخ,كواخ,Kouakh,Kouakh,34.4670804,36.3906137
6373814454,village,حميرة,حميرة,Hmaireh,Hmaireh,34.4962776,36.3299943
6373817140,village,جوار الحشيش,جوار الحشيش,Jouar El Hachich,Jouar El Hachich,34.4866874,36.3261201
6373818461,village,حريقة,حريقة,Hariqa,Hariqa,34.4882072,36.3789753
6373824096,village,فيسان,فيسان,Fissane,Fissane,34.4753585,36.3471115
6373824117,village,مراح العين,مراح العين,Mrah El Ain,Mrah El Ain,34.4706871,36.3359679
6379444365,village,المحمرة,المحمرة,Mhamra,Mhamra,34.5044192,35.9646034
6382105217,village,العبده,العبده,Aabdeh,Aabdeh,34.5126756,35.9724488
6382105959,village,بيت ايوب,بيت ايوب,Beit Ayoub,Beit Ayoub,34.472866,36.1597168
6382106856,village,قبة شمرا,قبة شمرا,Qoubbet Chamra,Qoubbet Chamra,34.5432959,36.0063925
6382107783,village,سمونيه,سمونيه,Sammouniyeh,Sammouniyeh,34.5757453,36.0496208
6382115522,village,القريات,القريات,Qraiyat,Qraiyat,34.4807691,36.1538644
6382115736,village,رحبه,رحبه,Rahbeh,Rahbeh,34.5050703,36.14671
6382117566,village,مشمش,مشمش,Mechmech,Mechmech,34.471321,36.1708814
6382120371,village,فنيدق,فنيدق,Fnaydeq,Fnaydeq,34.475711,36.1830494
6382122037,village,عيات,عيات,Aaiyat,Aaiyat,34.5348542,36.1970058
6382122933,village,عين يعقوب,عين يعقوب,Ain Yaaqoub,Ain Yaaqoub,34.5222859,36.1969322
6382123087,village,بزبينا,بزبينا,Bezbina,Bezbina,34.5174664,36.1906027
6383185441,village,كفر صير,كفر صير,Kfar Sir,Kfar Sir,33.3259445,35.3999629
6383368493,town,شحيم,شحيم,Shahim,Chehime,33.6241914,35.4845993
6383371971,village,جون,جون,Joun,Joun,33.5800766,35.4563419
6383373626,village,مزبود,مزبود,Mazboud,Mazboud,33.6088808,35.4825035
6384655520,village,دير عمار,دير عمار,Deir Amar,Deir Amar,34.4619716,35.8993904
6430586808,village,حيلان,حيلان,Hilane,Hilane,34.4268946,35.9586382
6430603679,village,مركبتا,مركبتا,Markabta,Markabta,34.4531563,35.9661698
6430616902,village,بيت عوكر,بيت عوكر,Beit Aaoukar,Beit Aaoukar,34.4329298,35.9168386
6430647311,village,سير الضنية,سير الضنية,Sir Ed Danniyeh,Sir Ed Danniyeh,34.3842283,36.027292
6431812583,village,اصنون,اصنون,Asnoun,Asnoun,34.3870534,35.8876522
6431814110,village,أردة,أردة,Ardeh,Ardeh,34.4085869,35.9149186
6431815244,village,كفر دلاقوس,كفر دلاقوس,Kfar Dlaqous,Kfar Dlaqous,34.392701,35.9055039
6431822438,village,حارة الفوار,حارة الفوار,Haret El Faouar,Haret El Faouar,34.4323197,35.8880609
6431826609,village,عشاش,عشاش,Aachach,Aachach,34.4119324,35.9345985
6431827071,village,القادرية,القادرية,Qadriyeh,Qadriyeh,34.4138678,35.9239841
6431828121,village,بسبعل,بسبعل,Bsebaal,Bsebaal,34.3531384,35.875987
6431831888,village,كفر ياشيت,كفر ياشيت,Kfar Yachit,Kfar Yachit,34.346637,35.8939183
6431832485,village,كفر صغاب,كفر صغاب,Kfar Sghab,Kfar Sghab,34.3382258,35.9037674
6431832617,village,عرجس,عرجس,Aarjes,Aarjes,34.3325833,35.882533
6431836560,village,بنشعي,بنشعي,Bneshaai,Bneshaai,34.3316561,35.8950413
6431837501,village,سبعل,سبعل,Sebaal,Sebaal,34.3118266,35.9085227
6432986717,village,أيطو,أيطو,Aitou,Aïtou,34.307335,35.9212418
6432989620,village,عربة قزحيا,عربة قزحيا,Aarbet Qouzhaiya,Aarbet Qouzhaïya,34.2929515,35.9277167
6432991737,village,أصلوت,أصلوت,Aslout,Aslout,34.3254177,35.9620084
6432991752,village,سرعيل,سرعيل,Seraal,Seraal,34.2906486,35.9119913
6432995194,village,مزرعة النهر,مزرعة النهر,Mazraat En Nahr,Mazraat El Nahr,34.2841096,35.9172553
6432996694,village,كفر حورا,كفر حورا,Kfar Haoura,Kfar Haoura,34.3729293,35.8691352
6432997953,village,بشنين,بشنين,Bchannine,Bchannine,34.3486436,35.8595121
6432997997,village,كفر شخنا,كفر شخنا,Kfar Chakhna,Kfar Chakhna,34.3633772,35.8648589
6433005958,village,كفر حاتا,كفر حاتا,Kfar Hata,Kfar Hata,34.3816098,35.9030272
6433006306,village,إيعال,إيعال,Iaal,Iaal,34.3587081,35.9137148
6433028174,village,مجدليا,مجدليا,Mejdlaiya,Mejdlaiya,34.4143167,35.8676994
6434590883,village,اجبع,اجبع,Ejbaa,Ejbeh,34.3093248,35.9420875
6434594423,village,بيت عبيد,بيت عبيد,Beit Aabeid,Beit Aabeid,34.4303863,35.9212356
6434603350,village,رشعين,رشعين,Rachaaine,Rachaaine,34.3961298,35.9210524
6434606390,village,حرف - مزيارة,حرف - مزيارة,Harf Miziara,Harf Miziara,34.33291,35.9423266
6434608490,village,حميص,حميص,Hmaiss,Hmaiss,34.3299405,35.9350676
6434608505,village,مزرعة التفاح,مزرعة التفاح,Mazraat Et Teffah,Mazraat Et Teffah,34.3215663,35.9494276
6452190034,village,الدامور,الدامور,Damour,Damour,33.7307565,35.455482
6456404999,village,بحيرة تولا,بحيرة تولا,Buhairet Toula,Buhairet Toula,34.3238033,35.9690207
6456405000,village,السواقي,السواقي,Sawaqi,Sawaqi,34.3308138,36.0115909
6468739470,village,عين جرفا,عين جرفا,Ayn Jarfa,Ayn Jarfa,33.3840943,35.6854279
6468824021,village,شير حميرين,شير حميرين,Shir Humayrin,Shir Humayrin,34.6190529,36.1167262
6478142685,village,بخعون,بخعون,Bakhaoun,Bakhaoun,34.4131537,36.0114356
6480503041,village,عيمر,عيمر,Aaimar,Aaimar,34.3479581,35.9661888
6480506742,village,ضريرة,ضريرة,Draira,Draira,34.3602359,35.9942999
6480511938,village,نفيسه,نفيسه,Nfayseh,Nfaisseh,34.5465307,36.0857409
6480515786,village,الشيخ محمد,الشيخ محمد,Cheikh Mohammad,Cheikh Mohammad,34.5509144,36.0833476
6480653159,village,نخلة,نخلة,Nakhleh,Nakhleh,34.3653321,35.8271235
6480653969,village,بترومين,بترومين,Batroumine,Batroumine,34.3658285,35.8106243
6480660127,village,بشمزين,بشمزين,Bechmizzine,Bechmizzine,34.3200499,35.7960528
6480662546,village,بتوراتيج,بتوراتيج,Btouratij,Btouratij,34.3615819,35.8390246
6489727877,hamlet,السياحة,السياحة,As Siyaha,,33.1794808,35.2091218
6489862199,village,معشوق,معشوق,Maachouq,Maachoûq,33.267075,35.224205
6496311723,village,الكفور,الكفور,Kfour,Kfour,33.3983237,35.4517936
6496311724,village,تول,تول,Toul,Toul,33.3895063,35.4445962
6496331585,village,شوكين,شوكين,Shoukine,Choukine,33.3529729,35.4621667
6496343542,village,جبشيت,جبشيت,Jibchit,Jibchit,33.364832,35.4276104
6496343543,village,الدوير,الدوير,Doueir,Doueir,33.3880921,35.419919
6501997133,village,بيت شاما,بيت شاما,Beit Shama,Beit Chama,33.9216471,36.0281194
6502098742,village,تل الأخضر,تل الأخضر,Tal El Akhdar,Tal El Akhdar,33.7342751,35.8264439
6502146601,village,تل ذنوب,تل ذنوب,Tall Znoub,Tall Znoub,33.6618174,35.7786676
6502776450,village,دير طحنيش,دير طحنيش,Dayr Tahnish,Deir Tahnich,33.7012962,35.7586834
6502779885,village,عانا,عانا,Aana,Aana,33.6921317,35.7566323
6504119239,village,تولين,تولين,Touline,Touline,33.2481955,35.4434689
6504121584,village,طويري,طويري,Touairi,Touairi,33.2731133,35.4226712
6504121590,village,قبريخا,قبريخا,Qabrikha,Kabrika,33.2463365,35.4633638
6504680383,village,شمسطار,شمسطار,Shmestar,Chmestar,33.9650871,36.0171075
6504680384,neighbourhood,النبي سامي,النبي سامي,,,33.9620923,36.016683
6504821769,village,يحمر,يحمر,Yohmor,Yohmor,33.4867517,35.672858
6504822791,village,لبايا,لبايا,Libbaya,Libbaya,33.4813909,35.7234029
6505733716,village,مزرعة دير العشاير,مزرعة دير العشاير,Mazraat Deir El Aachayer,Mazraat Deïr el Aachâyer,33.5767009,36.0099025
6505733730,village,حلوة,حلوة,Helweh,Haloua,33.6109438,35.997959
6505733731,village,مرح الوعرة,مرح الوعرة,Morh el Ouaarat,Morh el Ouaarât,33.6002709,36.0213831
6505734015,village,ينطا,ينطا,Yanta,Yanta,33.6041294,35.9447961
6516102718,village,ضهر البيدر,ضهر البيدر,Dahr El Baidar,Dahr El Baidar,33.810893,35.7660787
6522126152,village,برج اليهودية,برج اليهودية,Borj El Yahoudiyeh,Borj El Yahoudiyeh,34.4550689,35.9128539
6522126778,village,بحصاص,بحصاص,Bahsas,El Bahsas,34.4169066,35.8256553
6534448243,village,العيشية,العيشية,Aaichiyeh,Aaichiyeh,33.4074135,35.5564358
6538480337,village,عين دارة,عين دارة,Ain Dara,Ain Dara,33.7807352,35.7247356
6538480338,village,شمليخ,شمليخ,Shamlikh,Chamlikh,33.7823912,35.7063269
6538480339,village,تويتة,تويتة,Toueit Ain Dara,Toueit Ain Dara,33.7919548,35.7241526
6550921059,village,قرطبون,قرطبون,Qartaboun,Qartaboun,34.109003,35.6525574
6561782790,village,بتخني,بتخني,Btekhnay,Btekhnay,33.8413595,35.7189796
6563036958,village,بطحانيه,بطحانيه,Bathaniyeh,Bathaniyeh,33.4211306,35.7089797
6563036959,village,ميمس,ميمس,Mimes,Mimes,33.419412,35.7135525
6563036960,village,عين طنطا,عين طنطا,Ain Tanta,Ain Tanta,33.4127302,35.7271887
6563036961,village,الخلوات,الخلوات,Khalwat,Khalwat,33.4175924,35.7386047
6563036962,village,الكفير,الكفير,Kfeir,Kfeir,33.430136,35.7393653
6563036963,village,عين عطا,عين عطا,Ain Aata,Ain Aata,33.4361761,35.7789321
6563058307,village,مرج الزهور,مرج الزهور,Marj El Zhour,Marj El Zhour,33.4692667,35.7472867
6563058308,village,حوش القنعبة,حوش القنعبة,Haouch El Qenaabeh,Haouch El Qenaabeh,33.4768963,35.7547892
6563058309,village,مزرعة جعفر,مزرعة جعفر,Mazraat Jaafar,Mazraat Jaafar,33.4698296,35.7704477
6563058310,village,عين حرشة,عين حرشة,Ain Hirsha,Ain Hircha,33.4562143,35.782803
6563185049,village,الحمادية,الحمادية,Hammadiyeh,Hammadiyeh,33.2882342,35.2427556
6563185051,village,حلوسية,حلوسية,Hallousiyyeh,Hallousiyyeh,33.3057829,35.327872
6563281903,village,كفر حمام,كفر حمام,Kfarhamam,Kfarhamam,33.3431727,35.677966
6563281904,village,راشيا الفخار,راشيا الفخار,Rachaya Al Foukhar,Rachaya Al Foukhar,33.3541728,35.6674818
6563281905,village,كفر شوبا,كفر شوبا,Kfar Chouba,Kfar Chouba,33.3276656,35.6927339
6563281906,village,مزرعة إسلامية,مزرعة إسلامية,Mazraat El Salamia,Mazraat El Slamiyeh,33.3261406,35.661932
6563281941,village,حلتا,حلتا,Halta,Halta,33.3141477,35.6632289
6563281942,village,أبو قمحة,أبو قمحة,Abou Qamha,Abou Qamha,33.3824818,35.6624228
6563281943,village,خلوة البياضة,خلوة البياضة,Khalwat El Biyada,Khalwat El Biyada,33.3865056,35.6794136
6563281944,neighbourhood,حلتا الفوقى,حلتا الفوقى,Halta El Faouqa,Halta El Faouqa,33.3086129,35.666993
6563281945,hamlet,القلعة,القلعة,Qalaa,,33.3026351,35.6640484
6563293490,village,الماري,الماري,Al Mari,Al Mari,33.3205142,35.6417397
6563293491,village,دحيرجات,دحيرجات,Dehayrjate,Dehayrjate,33.3094816,35.654607
6563293530,village,المجيدية,المجيدية,El Majidiye,El Majidiye,33.284315,35.6576115
6563293532,village,الصليب,الصليب,Slaiyeb,Slaïyeb,33.2931975,35.6309738
6563293545,village,عمرة,عمرة,Aamra,Aamra,33.2721014,35.5968229
6563293549,village,عرب اللويزة,عرب اللويزة,Aarab El Louaizeh,Aarab El Louaizeh,33.273997,35.614619
6563923523,village,تل ذنوب الجديدة,تل ذنوب الجديدة,Tell Znoub ej Jdide,Tell Znoub ej Jdide,33.6725228,35.7662564
6580605948,village,جسر القاضي,جسر القاضي,Jisr El Qadi,Jisr El Qadi,33.7274637,35.5630995
6580623526,village,قبر شمون,قبر شمون,Qabr Chamoun,Qabr Chamoun,33.7542893,35.5420837
6580636368,village,الجاهلية,الجاهلية,Jahliyeh,Jahliyeh,33.6669938,35.5140425
6580637660,village,دير كوشه,دير كوشه,Deir Koucheh,Deir Koucheh,33.7171715,35.5645926
6580642236,village,دفون,دفون,Dfoun,Dfoun,33.7479752,35.5585194
6580650309,village,بتاتر,بتاتر,Btater,Btater,33.7694911,35.6332015
6580651498,village,شرتون,شرتون,Shartoun,Chartoun,33.7445352,35.5833957
6580651676,village,بشتفين,بشتفين,Bchetfine,Bchetfine,33.7112099,35.5542708
6582482929,village,حربتا,حربتا,Harbata,Harbata,34.2064963,36.2671137
6587251644,village,ذوق بحنين,ذوق بحنين,Zouk Bhanine,Zouk Bhanine,34.4960349,35.9578872
6587694663,village,حرف أردة,حرف أردة,Harf Ardeh,Harf Ardeh,34.398809,35.9106401
6587695600,village,عميق,عميق,Aammiq,Aammiq,33.7133921,35.7731769
6591986608,village,برغز,برغز,Berghoz,Berghoz,33.4081128,35.635741
6591993342,village,سيرة هنا,سيرة هنا,Siret Hana,Siret Hana,34.0261566,36.0052147
6591996634,village,بيت مشيخ,بيت مشيخ,Beit Mchik,Beit Mchik,34.0438551,36.0280651
6591998700,village,بوداي,بوداي,Boudai,Boudai,34.0617859,36.0631317
6592000205,village,دلافي,دلافي,Dlafy,Dlafy,33.4298889,35.6458702
6592006820,village,أرنون,أرنون,Arnoun,Arnoun,33.3293581,35.5254346
6612252120,village,يمونة,يمونة,Al Yammunah,Yammoune,34.129755,36.0291588
6612941975,village,قبعيت,قبعيت,Qabaait,Qabaait,34.449627,36.0967315
6612946479,village,خالصة,خالصة,Khalsah,Khalsah,34.6331877,36.3124336
6612955347,village,مصلا,مصلا,Masla,Masla,34.5916586,36.1612332
6612957259,village,مرستي,مرستي,Mresti,Mrousti,33.6226377,35.6485889
6612957496,village,قرين,قرين,Qrayn,Qrayn,34.3971272,36.033297
6612962723,village,سفيرة,سفيرة,Sfireh,Sfireh,34.4002047,36.0526784
6612967146,village,قمامين,قمامين,Qemmamine,Qemmamine,34.4203866,36.1394383
6612973952,village,حصنا,حصنا,Hosna,Hosna,34.1034118,35.7756613
6612977812,village,بحصة,بحصة,Bahsa,Bahsa,34.382414,36.0370712
6612979610,village,جوز,جوز,Jaouz,Jaouz,34.4613567,36.2757291
6612980893,village,بطرماز,بطرماز,Btormaz,Btormaz,34.4232664,36.0360634
6612981438,village,القرن,القرن,Qarneh,Qarneh,34.4409746,36.1184468
6612981561,village,التليل,التليل,Tlayleh,Tlayleh,34.595537,36.137102
6612983139,village,السويسة,السويسة,Souaiseh,Souaisse,34.462928,36.3081727
6612986236,village,تكريت,تكريت,Tekrit,Tekrit,34.5182905,36.1594878
6612990567,village,بعذران,بعذران,Baadaran,Baadaran,33.6371213,35.6202523
6612993101,village,ميل,ميل,Miel,Myle,34.1918904,35.9420539
6612993230,village,مطيلة,مطيلة,Mtayleh,Mtayleh,33.7126969,35.6498687
6612995581,hamlet,شربينه,شربينه,Charbineh,Charbineh,34.118206,35.860974
6612997023,village,مخاضة,مخاضة,Moukhada,Moukhada,34.1328056,35.8442712
6612997848,village,بقرتا,بقرتا,Bqarta,Bqarta,34.1270677,35.7984759
6613000694,village,مديرج,مديرج,Mdairej,Mdairej,33.8011528,35.7281047
